node_id, twitternum, twitterhandle, trumporhillary, lastlocation, pagerank, numtweets
1881, 328188442, cawwllin, 2, None, 5.4796641024e-06, 1.0
1882, 1262444064, drakenotingale, 7, None, 2.87407185366e-06, 1.0
1883, 30582212, theofficialmilf, 7, None, 2.80281426475e-05, 3.0
1884, 2765740082, haramasri, 7, New York, 3.27369387233e-05, 1.0
1885, 1078188086, robinsmessing, 0, None, 4.17607957611e-06, 14.0
1886, 966667328, voldemole, 7, None, 2.87407185366e-06, 2.0
1887, 367843406, samholloway1, 7, Illinois, 1.57054748015e-05, 1.0
1888, 3078726232, akihik0sanada, 7, None, 1.52324302819e-05, 1.0
1889, 159701593, _catte_, 7, None, 1.89461328384e-05, 2.0
1890, 20295264, taygogo, 7, None, 7.28498719964e-05, 3.0
1891, 3848127081, roflmaoism, 7, New York, 4.36083223239e-05, 1.0
1892, 20751981, michellelmckee, 7, Washington, 1.84863834981e-05, 2.0
1893, 311547033, blackautonomist, 7, None, 6.55788839342e-05, 3.0
1894, 4843485353, rockhominid, 7, None, 9.84059275247e-06, 2.0
1895, 1059644598, bluelightsshine, 2, Kentucky, 4.76971780214e-06, 5.0
1896, 448699596, bmunise, 7, Louisiana, 1.39187153861e-05, 1.0
1897, 1920161496, diegojorhey, 7, None, 5.77777998114e-06, 1.0
1898, 250409181, morrisseyitis, 2, None, 2.87407185366e-06, 1.0
1899, 110321887, publictransprt, 7, Maine, 1.20026663437e-05, 5.0
1900, 377532372, stanleyrogouski, 2, None, 1.52721126618e-05, 7.0
1901, 114528007, daefwane, 5, New York, 1.20220537123e-05, 1.0
1902, 2991171337, jdacw, 7, Missouri, 2.41253813451e-05, 2.0
1903, 351141135, haybears, 7, None, 2.6846701884e-05, 2.0
1904, 709402796584525825, paulmarovich, 7, None, 2.79013638728e-05, 1.0
1905, 352886918, marxifarsi, 7, None, 3.06214961037e-05, 1.0
1906, 446526761, puppyqueeen, 7, None, 7.14232705057e-06, 2.0
1907, 66214195, edwardheyburn, 3, New Jersey, 2.87407185366e-06, 2.0
1908, 127036213, thenewthinker, 7, None, 5.79142313989e-05, 3.0
1909, 3325578582, cantdullmyspark, 3, None, 4.24398097814e-06, 1.0
1910, 343875570, _triqu, 5, Texas, 3.46605151021e-05, 1.0
1911, 985242775, fuxnet, 7, None, 2.30548461644e-05, 1.0
1912, 596956548, shapeshiftersla, 3, California, 2.87407185366e-06, 2.0
1913, 10904, selfagency, 7, None, 3.25176646797e-05, 2.0
1914, 368141465, evanklvsmki, 2, Texas, 6.03080369222e-06, 1.0
1915, 3539764636, xzy106, 2, None, 1.14036617155e-05, 2.0
1916, 162151067, putaholic, 2, None, 2.87407185366e-06, 2.0
1917, 2308738489, speakeroftruth0, 7, New York, 5.94778707013e-06, 2.0
1918, 66494916, leoloos13, 2, None, 6.83174715634e-06, 1.0
1919, 193475541, trevcommie, 7, Massachusetts, 1.54427657083e-05, 1.0
1920, 2675984856, atreyu77777, 2, None, 6.3340077736e-06, 1.0
1921, 293945315, jessebenn, 7, None, 5.81105665277e-05, 3.0
1922, 905424356, comradekalinka, 7, None, 1.256346096e-05, 3.0
1923, 299505155, johnghendy, 0, New York, 1.72357165446e-05, 1.0
1924, 37932056, patcaldwell, 1, Washington DC, 4.06810417283e-05, 1.0
1925, 19048491, salon_politics, 7, None, 5.78764248705e-06, 2.0
1926, 346809444, justinglawe, 7, None, 2.20077822939e-05, 3.0
1927, 3527098936, todddracula, 3, None, 2.65500934676e-05, 3.0
1928, 60680268, jedediahbila, 3, New York, 4.90213087132e-05, 1.0
1929, 2318294136, thor_benson, 2, None, 1.59554307671e-05, 3.0
1930, 70771229, thomasaroberts, 3, New York, 2.55720235263e-05, 1.0
1931, 28395645, tomarnold, 0, California, 2.96928528581e-05, 1.0
1932, 221498881, cedickson, 3, New York, 1.13535561907e-05, 1.0
1933, 5391432, aheram, 7, California, 3.0701426032e-05, 1.0
1934, 169974430, jasonkuznicki, 7, Washington DC, 3.31079571709e-05, 2.0
1935, 34753695, eshire, 7, New York, 2.22937794605e-05, 2.0
1936, 16280091, andrewchalland, 7, Indiana, 1.27093338158e-05, 2.0
1937, 24544452, marlownyc, 3, New York, 1.82232199691e-05, 10.0
1938, 28302031, politicsoffear, 7, Oklahoma, 1.39801430903e-05, 9.0
1939, 20013288, soalexgoes, 7, California, 3.65705656051e-05, 4.0
1940, 17376893, rightwingwatch, 0, Washington DC, 2.52377073678e-05, 42.0
1941, 30808826, marisakabas, 5, New York, 3.84416155144e-05, 2.0
1942, 1965558943, lessdismalsci, 7, None, 3.5281651261e-06, 2.0
1943, 53259553, commiegirl1, 3, Montana, 4.07413131676e-05, 3.0
1944, 193462725, jackmirkinson, 3, New York, 1.22899089323e-05, 1.0
1945, 23226668, theusualck, 7, New York, 6.74655264622e-06, 1.0
1946, 422391858, adriennevogt, 1, New Jersey, 1.52842425434e-05, 2.0
1947, 463028527, seanghiggins, 3, Virginia, 1.8774263456e-05, 2.0
1948, 20710226, wisewinston, 5, New York, 7.05791144884e-06, 1.0
1949, 16422629, jilltwiss, 0, New York, 1.92070164555e-05, 2.0
1950, 132322146, feldmaniac, 0, None, 1.63827614543e-05, 6.0
1951, 273102707, vncnt_csmr, 0, Illinois, 7.21346873967e-06, 1.0
1952, 49698174, tomselliott, 7, None, 1.16080041926e-05, 3.0
1953, 429227921, cenkuygur, 2, California, 1.86620387109e-05, 3.0
1954, 16103326, margarethoover, 3, None, 3.26373731686e-05, 2.0
1955, 14211510, thealannoble, 7, Oklahoma, 5.71410679007e-05, 13.0
1956, 21212087, olivianuzzi, 0, Washington DC, 7.39709464166e-05, 5.0
1957, 16191564, sheldonrichman, 0, California, 2.62491174014e-05, 5.0
1958, 90478926, mikesacksesq, 1, Washington DC, 4.75053890499e-05, 4.0
1959, 217278511, andoneforblog, 7, None, 8.83838835765e-06, 1.0
1960, 445330799, pisspiggranddad, 7, None, 3.83470602377e-05, 1.0
1961, 16156927, doktorbuzzo, 7, California, 3.76951903877e-06, 1.0
1962, 14324029, epitasis, 7, None, 2.0368848155e-05, 1.0
1963, 48048464, crystalpepsi, 7, California, 2.70312909471e-05, 3.0
1964, 166430083, hmittelmark, 7, New York, 5.9760280179e-05, 2.0
1965, 48132847, rortybomb, 3, Washington DC, 6.05677551631e-05, 3.0
1966, 2408067523, riosjose559, 0, None, 2.70862693866e-05, 3.0
1967, 35150445, richwkru, 5, Minnesota, 7.56233897518e-06, 2.0
1968, 27294328, clueheywood, 7, Arizona, 9.44682950281e-06, 8.0
1969, 792980124, erdillic, 0, North Dakota, 1.54731072644e-05, 1.0
1970, 19688205, dagotron, 7, None, 2.37310868216e-05, 2.0
1971, 308744978, adelfiacco, 7, None, 1.43671341294e-05, 1.0
1972, 540061851, dalgonquin, 7, None, 2.05484122354e-05, 1.0
1973, 43908124, dmkoffler, 7, None, 5.7005581492e-06, 2.0
1974, 19450994, coinspinn3r, 7, Missouri, 5.64787025171e-06, 5.0
1975, 243481814, chrstphr_woody, 7, New York, 8.97221802538e-06, 5.0
1976, 3290351, vertov, 1, California, 3.09690522436e-05, 1.0
1977, 4207961, chrislhayes, 7, None, 5.16145816322e-06, 9.0
1978, 19815811, tylersnotes, 7, Pennsylvania, 1.61235848735e-05, 1.0
1979, 286826025, krebscorinth, 7, None, 2.73489891563e-05, 2.0
1980, 1170276619, _steveschmidt_, 2, Missouri, 1.49450795791e-05, 1.0
1981, 59526743, hubbapasha, 7, Minnesota, 7.65529132042e-06, 4.0
1982, 63004343, enbuenora, 7, Nevada, 9.90558709962e-06, 4.0
1983, 40824514, skrollins, 2, None, 1.19846803791e-05, 2.0
1984, 33756946, docadam, 7, Oregon, 8.58779919138e-06, 1.0
1985, 68433711, gavinsaywhat, 7, Texas, 2.76656206757e-05, 2.0
1986, 57143143, mike_hugs, 7, None, 2.52700746978e-05, 1.0
1987, 182632301, joshjdee, 7, None, 4.9122670647e-06, 1.0
1988, 130051975, meakoopa, 7, None, 2.67486861144e-05, 2.0
1989, 452190184, alexsparrow2, 2, Virginia, 2.47758402278e-06, 1.0
1990, 812185596, billmon1, 7, None, 1.67752776972e-05, 23.0
1991, 63833596, socalprof, 2, California, 8.34578572662e-05, 2.0
1992, 718619573402992640, cali_lefties, 2, California, 7.77494700754e-06, 1.0
1993, 738832201689731072, helenahandbagz, 2, None, 1.13612464075e-05, 1.0
1994, 705521746280128514, cit_uprising, 2, None, 4.30201065428e-05, 9.0
1995, 721916518263427072, luvsorangeroses, 7, California, 1.25647230159e-05, 1.0
1996, 731263571229839361, occupyoligarchy, 2, North Carolina, 3.21880301759e-06, 2.0
1997, 319275055, sellsewpb, 4, Florida, 1.23273164437e-05, 2.0
1998, 45172750, jurassicpork59, 7, None, 2.91099861157e-05, 3.0
1999, 1406367384, wuhgees, 3, None, 3.21880301759e-06, 4.0
2000, 1305655086, andrewfrisbie05, 2, California, 3.21880301759e-06, 2.0
2001, 16512408, mrzickler, 7, Washington, 1.6634243299e-05, 2.0
2002, 38321818, xchuke, 4, California, 5.17891266759e-06, 1.0
2003, 40608796, antisocialista, 7, Texas, 2.48482173074e-05, 1.0
2004, 2833257757, sherrburns, 7, None, 5.15305933652e-06, 5.0
2005, 758876340804124672, wokekissinger, 7, Washington DC, 3.68402070655e-05, 2.0
2006, 708982661293809664, roman_gypsy, 2, None, 1.8267825326e-05, 3.0
2007, 395713066, highcentered, 7, None, 2.76659604263e-05, 2.0
2008, 542849198, angelign, 2, Florida, 3.28690897195e-05, 10.0
2009, 2999606959, garden_heidi, 7, None, 1.27422850827e-05, 2.0
2010, 53029808, bnothingp, 2, Utah, 8.46950356614e-06, 2.0
2011, 27491633, marcrubin, 5, None, 7.26609764801e-06, 1.0
2012, 437233077, nycnash, 2, None, 3.21880301759e-06, 1.0
2013, 349847741, acmillington, 2, New York, 1.97558376944e-05, 1.0
2014, 19572007, joemungus, 7, None, 1.73692182612e-05, 76.0
2015, 154679748, karmakazibc, 0, None, 1.45940276043e-05, 5.0
2016, 2855174469, burton_drums, 2, None, 1.0348158369e-05, 1.0
2017, 404540107, edward_shore, 2, California, 1.22518988531e-05, 3.0
2018, 19608526, reneetherare, 7, Wisconsin, 1.16892644237e-05, 1.0
2019, 2858341588, delilahjade26, 3, None, 3.34311951976e-05, 2.0
2020, 43621975, katcour0177, 2, Tennessee, 6.820755126e-06, 3.0
2021, 1494071780, erikh526, 2, None, 3.21880301759e-06, 2.0
2022, 199963228, dustin_temple10, 7, Illinois, 5.14090083673e-05, 26.0
2023, 2980324958, uniquehifi, 7, California, 3.21880301759e-06, 1.0
2024, 1138786148, clutchmilroy, 2, Pennsylvania, 1.52058910822e-05, 1.0
2025, 473690725, dreamtheaterrox, 0, None, 9.52561683871e-06, 16.0
2026, 767221271490797568, trulyprogressiv, 2, None, 3.21880301759e-06, 1.0
2027, 10323562, lilimom, 2, None, 1.79987552223e-05, 11.0
2028, 17912690, perlop, 2, None, 3.08576566371e-05, 21.0
2029, 91269109, tania9nyc, 4, New York, 5.01947252713e-06, 11.0
2030, 210354346, spiritofhope_, 7, Hawaii, 4.89771621761e-06, 4.0
2031, 25750526, tedkidd, 3, None, 5.69516275247e-06, 46.0
2032, 4316769252, msblairewhite, 7, None, 8.34411754807e-05, 2.0
2033, 769685519194284036, vance_2020, 7, None, 3.05725516765e-06, 1.0
2034, 538675321, wselak, 0, None, 8.88193968478e-06, 6.0
2035, 276353099, _thirst48, 0, None, 6.74011931388e-06, 3.0
2036, 98022903, theredjudas, 0, None, 4.89818084824e-06, 1.0
2037, 355287233, fluorescenticon, 4, None, 3.05725516765e-06, 1.0
2038, 38324491, basterdbich, 0, None, 4.78822810747e-05, 1.0
2039, 2782914858, catlinnya, 7, None, 7.83467167138e-06, 10.0
2040, 32661908, newsishtv, 7, None, 3.05725516765e-06, 1.0
2041, 2871544335, roanjivers, 7, None, 3.05725516765e-06, 1.0
2042, 3906705990, datnofact, 7, None, 8.42456208293e-06, 6.0
2043, 451746511, skagg_3, 0, Montana, 2.37270932279e-05, 2.0
2044, 6351572, phillyd, 3, California, 1.63063040952e-05, 1.0
2045, 726441967282835458, djdeedahx0, 7, None, 3.05725516765e-06, 1.0
2046, 2920125158, sassculine, 7, None, 1.55498759373e-05, 1.0
2047, 44054652, chrisrgun, 2, California, 1.74952689883e-05, 1.0
2048, 1898457872, theskipbaeless, 7, Texas, 4.67471014753e-06, 1.0
2049, 721321337495691264, marinejay83, 7, None, 1.23664612198e-05, 5.0
2050, 3245567998, rick4sentinel, 7, New York, 3.05725516765e-06, 1.0
2051, 2292702092, pfk_ff, 7, None, 7.33537279296e-06, 1.0
2052, 4700838895, mtrinidad1004, 0, None, 9.13419056863e-06, 4.0
2053, 2300240947, jplosman0711, 0, None, 3.05725516765e-06, 1.0
2054, 2535287900, pennynowhere, 7, None, 1.38693310521e-05, 4.0
2055, 2300392588, legatusnormanus, 3, Georgia, 4.47675247082e-06, 1.0
2056, 3305195385, querus_da_goose, 0, Massachusetts, 4.93854148078e-06, 1.0
2057, 700519851962421248, misspixystix, 0, None, 1.86209168501e-05, 1.0
2058, 297514426, newyorkjetssuck, 0, Massachusetts, 1.29948981134e-05, 2.0
2059, 2307816974, jayrox_one, 7, California, 3.05725516765e-06, 1.0
2060, 18818637, jayfry, 7, Michigan, 6.24532921277e-06, 1.0
2061, 262835777, joshhasadog, 3, Illinois, 8.53757427594e-06, 1.0
2062, 40195663, edgysphinx, 3, None, 2.77907529967e-05, 15.0
2063, 717392631244791808, dirtyolddan0_0, 7, California, 6.709635963e-06, 1.0
2064, 2608193210, cincinatus001, 7, None, 3.05725516765e-06, 5.0
2065, 4652428994, jtjrjr2, 7, None, 7.83911830398e-06, 7.0
2066, 14458620, juliangwan, 0, New York, 4.94100104711e-05, 9.0
2067, 3100644667, monisaii, 0, None, 1.09291915005e-05, 7.0
2068, 2698297343, zelda85044, 7, None, 6.64018665278e-06, 1.0
2069, 950531, pbump, 7, New York, 2.9453408744e-05, 18.0
2070, 363209173, fyodor32768, 0, None, 2.37644240386e-06, 1.0
2071, 33399352, mtredden, 7, New York, 2.70370439189e-05, 1.0
2072, 52521572, mikegrunwald, 7, Florida, 4.16161120166e-05, 3.0
2073, 90293119, uojim, 7, Maryland, 3.04984282329e-05, 5.0
2074, 245572815, mr_berman, 3, New York, 3.29450406018e-05, 2.0
2075, 244655353, davidaxelrod, 3, None, 3.22236645704e-05, 5.0
2076, 543638884, blacklarryking, 7, None, 1.44970759402e-05, 1.0
2077, 22529427, j_fuller, 3, New York, 3.34211175359e-05, 1.0
2078, 295855693, ed_kilgore, 7, California, 2.2630446596e-05, 1.0
2079, 27477803, robertjbennett, 7, Texas, 1.74247188932e-05, 2.0
2080, 133343254, pastpunditry, 7, Virginia, 1.219405844e-05, 10.0
2081, 389441664, sleavitt1, 1, Georgia, 6.33696243814e-06, 7.0
2082, 21268897, joshtpm, 0, New York, 4.17289294649e-05, 71.0
2083, 128608886, pykea, 7, Washington DC, 2.99383114182e-05, 1.0
2084, 253152109, emilymbadger, 7, California, 4.22782884386e-05, 1.0
2085, 310455468, libbyanelson, 7, Washington DC, 1.23075654522e-05, 1.0
2086, 110619941, hilzoy, 3, Maryland, 1.50017186178e-05, 3.0
2087, 571297251, ichotiner, 0, California, 2.29981492608e-05, 8.0
2088, 14069365, lauraolin, 1, None, 3.22327372948e-05, 1.0
2089, 17143313, jasoncherkis, 7, Washington DC, 2.54502549827e-05, 7.0
2090, 69171795, jteedc, 1, None, 1.406608579e-05, 6.0
2091, 2804332645, donmoyn, 0, Wisconsin, 2.39645249088e-05, 6.0
2092, 15831521, nerdista, 7, Washington, 5.18869883929e-06, 1.0
2093, 125481480, therealprotonk, 7, Rhode Island, 5.78081299673e-06, 1.0
2094, 2279949104, alaniabramowitz, 7, None, 2.38319850367e-05, 21.0
2095, 4645368641, joshchafetz, 7, None, 1.36534954644e-05, 1.0
2096, 40604512, tara_cr, 1, Washington DC, 2.03760549541e-05, 2.0
2097, 17757642, sarahposner, 7, Washington DC, 4.10768825837e-05, 10.0
2098, 15210339, nbeaudrot, 7, None, 1.26673690396e-05, 3.0
2099, 42809339, brycecovert, 7, New York, 1.82035627096e-05, 1.0
2100, 36444204, timfernholz, 1, None, 2.18542215104e-05, 3.0
2101, 22727018, ksimowitz, 1, Maine, 7.84358356351e-06, 1.0
2102, 17291452, timothypmurphy, 4, Washington DC, 3.37824651512e-05, 2.0
2103, 5445912, melanism, 7, New York, 5.30318878581e-06, 1.0
2104, 114670081, rebleber, 7, Washington DC, 4.2392669935e-05, 2.0
2105, 452568163, staceynycdc, 1, Washington DC, 1.26166474102e-05, 2.0
2106, 60455544, burtonad, 7, Texas, 5.81816980542e-06, 4.0
2107, 37281592, annielowrey, 5, Washington, 4.742861541e-05, 1.0
2108, 3816062073, leahrigueur, 5, Massachusetts, 2.85675946577e-05, 4.0
2109, 37723353, dkthomp, 3, New York, 5.41652045322e-05, 2.0
2110, 15195539, cjane87, 7, Washington DC, 1.77454377078e-05, 1.0
2111, 72154785, rbstalin, 1, None, 1.54742122412e-05, 1.0
2112, 419733488, nataliemjb, 3, New York, 2.29686296084e-05, 2.0
2113, 18276341, kdrum, 0, California, 2.19202859283e-05, 5.0
2114, 26402448, sullivanamy, 7, None, 4.00043715311e-05, 1.0
2115, 400479746, laurenarankin, 1, None, 1.18831462574e-05, 1.0
2116, 9376172, srubenfeld, 7, New York, 1.78178016889e-05, 1.0
2117, 345474486, rtodkelly, 7, Oregon, 1.11558478027e-05, 1.0
2118, 59865242, paulhrosenberg, 7, California, 1.95257514731e-05, 7.0
2119, 174420639, nachofiesta, 3, California, 1.0220112132e-05, 1.0
2120, 262404258, nobakimoto, 7, Texas, 9.45842261175e-06, 8.0
2121, 9483942, zota, 7, None, 7.11898249525e-06, 3.0
2122, 15729844, maxberger, 2, New York, 2.89402667929e-05, 4.0
2123, 232616152, davemc99ta, 7, Washington, 2.14363117008e-05, 1.0
2124, 340644602, elongreen, 7, None, 3.57780640404e-05, 3.0
2125, 600679694, geekylonglegs, 7, None, 2.80776764748e-05, 2.0
2126, 158426909, lawrence, 3, New York, 3.5108662189e-05, 6.0
2127, 60602656, mcottle, 3, None, 7.96419019945e-06, 1.0
2128, 401158462, taylorjwofford, 3, New York, 1.31021906036e-05, 2.0
2129, 1058246118, allegrakirkland, 3, New York, 1.526132714e-05, 9.0
2130, 963176808, reedfrich, 7, None, 2.35158118031e-05, 6.0
2131, 15822185, samwilkinson, 7, West Virginia, 1.09830835561e-05, 1.0
2132, 2496925550, econ_marshall, 7, None, 1.46434688119e-05, 1.0
2133, 249518485, sean_illing, 4, Washington DC, 1.64019145515e-05, 1.0
2134, 357071409, washspec, 7, None, 1.38834807853e-05, 3.0
2135, 958226838, televisionarie, 1, None, 3.90319079068e-06, 1.0
2136, 15931605, jonathanglick, 7, New York, 8.74227749033e-06, 2.0
2137, 125115830, mtomasky, 1, Washington DC, 5.3585287162e-05, 2.0
2138, 373689086, brucebartlett, 4, Virginia, 3.72951423287e-05, 29.0
2139, 22877176, bartbonikowski, 7, Massachusetts, 1.04825790757e-05, 2.0
2140, 184221744, mrfornicator, 7, New York, 3.06667127462e-05, 1.0
2141, 102236361, jeremy_rowley, 7, California, 1.36464514219e-05, 1.0
2142, 29995782, saladinahmed, 7, Michigan, 6.58980978227e-05, 1.0
2143, 302387975, miahsaint, 4, None, 2.1953164323e-05, 1.0
2144, 312107565, joeyalison, 7, California, 1.23885663927e-05, 1.0
2145, 39330733, devonesawa, 3, California, 1.48586899321e-05, 1.0
2146, 25721674, brettryland, 7, California, 2.2888542627e-05, 1.0
2147, 14259138, brentpiaskoski, 7, None, 3.14749171253e-05, 5.0
2148, 276843589, thefakecnn, 7, None, 4.63315666878e-06, 1.0
2149, 199517284, chipdwyer, 7, New York, 8.43396540788e-06, 1.0
2150, 98247788, thedweck, 3, None, 2.81963108429e-05, 2.0
2151, 2974140605, youryakiri, 1, California, 1.46082502663e-05, 1.0
2152, 920411250, bornmiserable, 7, None, 8.86498882562e-06, 24.0
2153, 21232498, kimholcomb, 7, Washington, 1.37604652527e-05, 1.0
2154, 132166240, colindonnell, 5, Illinois, 1.34007692463e-05, 1.0
2155, 248595702, hipstermermaid, 5, California, 1.6873943555e-05, 1.0
2156, 15099178, leviweaver, 7, None, 7.80732763706e-06, 1.0
2157, 289301958, keegolicious, 1, None, 8.60526155759e-06, 1.0
2158, 448511441, thetoddwilliams, 7, None, 1.65802242106e-05, 10.0
2159, 248270076, 70ceeks, 7, Washington DC, 2.63651006386e-05, 1.0
2160, 20479813, mmflint, 2, Michigan, 3.84792083709e-06, 1.0
2161, 427505253, ijeomaoluo, 5, Washington, 2.96261514034e-05, 2.0
2162, 3637169903, nraymz, 7, California, 2.35931933837e-05, 1.0
2163, 213477247, hiremeimfunny, 5, New York, 1.18483663276e-05, 5.0
2164, 3523327522, vinnievagabond, 0, None, 8.12446082056e-05, 5.0
2165, 3104181253, lionhuntr, 0, None, 3.08955947011e-06, 1.0
2166, 807132811, loubrownsstache, 7, None, 7.08121947866e-06, 1.0
2167, 20024904, mariepvilla, 0, None, 9.62057527299e-06, 4.0
2168, 21822997, vibehi, 7, None, 2.32517386177e-05, 3.0
2169, 3050898070, drunkchipyolo, 0, None, 3.08955947011e-06, 1.0
2170, 885687068, lecilmiller, 7, Louisiana, 5.52916747794e-06, 4.0
2171, 386152866, sweetchrisomine, 0, California, 1.90725010286e-05, 2.0
2172, 4811019264, iamsavinsky, 0, None, 3.08955947011e-06, 7.0
2173, 50836519, patricesez, 0, Texas, 3.08955947011e-06, 9.0
2174, 51243805, chilamina, 0, None, 6.48129235413e-06, 1.0
2175, 501052337, figue_j, 0, None, 5.20964606239e-06, 8.0
2176, 326882619, burkakangz, 7, None, 7.6735315001e-06, 1.0
2177, 730002108, boyntonward, 0, None, 9.84915248582e-06, 4.0
2178, 4880441021, suprememeganews, 0, None, 3.08955947011e-06, 15.0
2179, 158840257, mephist0paulus, 3, Ohio, 1.04806558415e-05, 3.0
2180, 24822721, sooseeadams, 7, West Virginia, 5.27696816935e-06, 6.0
2181, 737444655814447104, westphaliankhan, 2, None, 7.43969762065e-06, 1.0
2182, 809707334, djonesbigwork, 0, None, 1.22981276124e-05, 6.0
2183, 741355418539040768, reilly707, 7, None, 2.18779378588e-05, 3.0
2184, 2319887304, aweibs25, 0, None, 4.29897732563e-05, 56.0
2185, 712449097458823168, july041776, 3, Oregon, 6.40858687408e-05, 4.0
2186, 186284492, shooshneh, 0, None, 4.27310490482e-05, 2.0
2187, 1522701391, suaviter9, 3, None, 1.07608939851e-05, 1.0
2188, 1496618449, glory_patriot, 3, None, 3.08955947011e-06, 1.0
2189, 74091615, xvart, 7, None, 7.97025300469e-06, 1.0
2190, 1216685154, the_grayf0x, 7, None, 8.12895780905e-06, 5.0
2191, 431102563, timdmgt, 7, California, 6.59135419055e-06, 3.0
2192, 26429927, krissunset, 0, None, 1.69516727237e-05, 7.0
2193, 1008695929, sasquatchvnv, 7, None, 6.0424848512e-06, 4.0
2194, 232691718, whoispierre, 7, None, 3.11089209025e-05, 1.0
2195, 407370749, 505zlol, 0, None, 3.08955947011e-06, 2.0
2196, 276190334, talkingwthtammy, 0, Texas, 5.22646771248e-06, 6.0
2197, 21502471, raiselm, 7, None, 8.95022359781e-06, 1.0
2198, 14787085, joshsternberg, 7, None, 3.02592636887e-05, 1.0
2199, 237314259, rosetintedvisor, 2, None, 2.13028255849e-05, 3.0
2200, 262475314, anthraxjones, 7, None, 4.64657351895e-05, 2.0
2201, 14381110, clapifyoulikeme, 1, New York, 2.66386789698e-05, 4.0
2202, 82238519, jillybobww, 7, California, 2.72302279644e-05, 1.0
2203, 466247755, doug_hanke, 1, Oregon, 8.15202800885e-06, 1.0
2204, 14801678, matthaze, 7, None, 7.02619633436e-06, 1.0
2205, 14144608, heidimcoudal, 1, Illinois, 4.29665961064e-06, 1.0
2206, 18923115, unlikelywords, 7, Massachusetts, 1.57498548245e-05, 2.0
2207, 17971832, johnwbradley, 7, Colorado, 7.4287830443e-06, 2.0
2208, 49093, hellbox, 7, Washington, 1.9039050426e-05, 1.0
2209, 12514, tomcoates, 1, California, 1.22614414786e-05, 1.0
2210, 8715502, knownhuman, 7, Virginia, 1.3790792699e-05, 1.0
2211, 22226671, acmesalesrep, 1, Michigan, 8.17228514927e-06, 5.0
2212, 726916364338864129, jasonsterlacci, 7, New Jersey, 9.81069517715e-06, 2.0
2213, 709423, stevewhitaker, 0, Virginia, 1.8869354021e-05, 1.0
2214, 192343886, ctatplay, 7, California, 1.03844452988e-05, 1.0
2215, 110345556, steven_hyden, 7, None, 2.04558985419e-05, 1.0
2216, 18183510, room34, 1, Minnesota, 1.36912831791e-05, 1.0
2217, 253201241, mdspry, 7, None, 1.60696605167e-05, 1.0
2218, 7311762, christophr, 0, None, 6.21686410948e-06, 1.0
2219, 68226471, biscuit_tornado, 7, None, 1.2503729564e-05, 3.0
2220, 666043, danielpunkass, 7, None, 3.09281057394e-05, 3.0
2221, 10257342, mrbutterchicken, 7, None, 2.19458401697e-05, 3.0
2222, 34660298, thebrizz, 1, None, 6.26174163957e-06, 1.0
2223, 75327973, davidixon, 7, Georgia, 2.56684781079e-06, 1.0
2224, 347950572, thejoshbanks, 5, North Carolina, 1.96984419051e-05, 1.0
2225, 63636463, jcenters, 7, Tennessee, 2.3865260117e-05, 4.0
2226, 218276360, mattfleg, 3, New York, 3.81923413783e-05, 1.0
2227, 1132012321, daniellamicaela, 0, Washington DC, 2.50221312811e-05, 15.0
2228, 10102272, billhobbs, 7, Tennessee, 8.14464830832e-06, 8.0
2229, 29255194, patmcmahondc, 1, Florida, 8.91367068359e-06, 1.0
2230, 57779843, mariohlopez, 7, Washington DC, 1.31616351883e-05, 11.0
2231, 225265639, ddale8, 3, Washington DC, 2.58001728347e-05, 93.0
2232, 20425092, tehianmac, 1, California, 2.32093784423e-06, 1.0
2233, 269445896, heidicwatson, 0, Washington DC, 5.73557343495e-06, 1.0
2234, 366234958, montalbanony, 0, South Carolina, 1.63245778281e-05, 17.0
2235, 14839147, ericbolling, 3, New York, 3.59366804841e-05, 8.0
2236, 33435693, iansams, 3, New York, 2.0593583444e-05, 13.0
2237, 130617778, keitholbermann, 7, None, 3.54481737168e-05, 14.0
2238, 9507342, moneyries, 4, New York, 2.00551636071e-05, 3.0
2239, 19832290, morgan_cody_1, 7, None, 1.0374516819e-05, 4.0
2240, 41726817, partiallypro, 0, Tennessee, 8.6549447412e-06, 3.0
2241, 26186655, jesselehrich, 3, Massachusetts, 3.59199541311e-05, 36.0
2242, 90657826, theillegit, 4, California, 2.17419988697e-05, 2.0
2243, 15905863, mike_demarest, 0, None, 9.53864692599e-06, 15.0
2244, 76969053, shannonpoe, 7, Virginia, 4.49235480066e-05, 9.0
2245, 38024912, jjenningsusa, 0, Illinois, 5.29025641408e-06, 4.0
2246, 43845924, fnc_ladies_rule, 7, None, 9.43025484714e-06, 12.0
2247, 15996661, lisabloom, 5, California, 1.29431702553e-05, 6.0
2248, 807975026, svdate, 3, None, 2.35356079146e-05, 13.0
2249, 41655668, austinhunt, 7, None, 1.69025458126e-05, 1.0
2250, 284777914, randybarnettttt, 0, None, 2.32093784423e-06, 1.0
2251, 27000730, timcast, 7, New York, 1.53709887888e-05, 2.0
2252, 706277985721196544, molratty, 3, None, 5.71943031046e-05, 4.0
2253, 339249161, sirjoshwah, 1, North Carolina, 6.56714809003e-06, 2.0
2254, 1912866337, b30wu1f2, 0, None, 4.05437780094e-06, 2.0
2255, 44284726, serenity_jayne, 7, Iowa, 1.11864446371e-05, 1.0
2256, 2788731444, therightsarah, 0, None, 4.01349742826e-05, 5.0
